datetime,Resting_beats_per_min
2019-11-13, 0.0
2019-11-14, 62.5
2019-11-15, 66.21768474578857
2019-11-16, 66.18476390838623
2019-11-17, 64.53385543823242
2019-11-18, 62.88513374328613
2019-11-19, 64.19821357727051
2019-11-20, 62.988253593444824
2019-11-21, 61.454726219177246
2019-11-22, 61.37740993499756
2019-11-23, 62.077860832214355
2019-11-24, 62.02260398864746
2019-11-25, 61.950029373168945
2019-11-26, 62.066633224487305
2019-11-27, 63.27063179016113
2019-11-28, 63.38948154449463
2019-11-29, 0.0
2019-11-30, 0.0
2019-12-01, 0.0
2019-12-02, 64.27088356018066
2019-12-03, 66.67873954772949
2019-12-04, 67.4242057800293
2019-12-05, 69.23947143554688
2019-12-06, 67.40154838562012
2019-12-07, 67.49485683441162
2019-12-08, 66.63847160339355
2019-12-09, 66.8273401260376
2019-12-10, 67.8953504562378
2019-12-11, 68.7201566696167
2019-12-12, 66.7816801071167
2019-12-13, 65.73664474487305
2019-12-14, 0.0
2019-12-15, 0.0
2019-12-16, 64.43187808990479
2019-12-17, 65.02585506439209
2019-12-18, 65.06847476959229
2019-12-19, 67.67055225372314
2019-12-20, 70.3452844619751
2019-12-21, 68.92012214660645
2019-12-22, 67.1286211013794
2019-12-23, 68.28105449676514
2019-12-24, 66.76136875152588
2019-12-25, 66.51541423797607
2019-12-26, 66.52790451049805
2019-12-27, 68.09179019927979
2019-12-28, 68.53031826019287
2019-12-29, 68.57364177703857
2019-12-30, 70.74984836578369
2019-12-31, 73.45028781890869
2020-01-01, 75.1908369064331
2020-01-02, 73.72400665283203
2020-01-03, 74.5508394241333
2020-01-04, 72.86369037628174
2020-01-05, 0.0
2020-01-06, 70.60910415649414
2020-01-07, 69.06604766845703
2020-01-08, 69.25015544891357
2020-01-09, 68.52878761291504
2020-01-10, 68.83415794372559
2020-01-11, 66.68851470947266
2020-01-12, 66.0896348953247
2020-01-13, 63.81476020812988
2020-01-14, 64.49068927764893
2020-01-15, 65.5712194442749
2020-01-16, 66.04477310180664
2020-01-17, 66.57000541687012
2020-01-18, 65.6075325012207
2020-01-19, 65.37825202941895
2020-01-20, 64.35809993743896
2020-01-21, 63.00251865386963
2020-01-22, 63.27900981903076
2020-01-23, 63.36495876312256
2020-01-24, 63.313992500305176
2020-01-25, 63.419989585876465
2020-01-26, 65.13426113128662
2020-01-27, 65.06856632232666
2020-01-28, 65.45690536499023
2020-01-29, 67.86181640625
2020-01-30, 69.50303936004639
2020-01-31, 68.60600757598877
2020-02-01, 0.0
2020-02-02, 68.9162015914917
2020-02-03, 67.21428489685059
2020-02-04, 65.89617347717285
2020-02-05, 65.29419708251953
2020-02-06, 64.37614440917969
2020-02-07, 64.05546283721924
2020-02-08, 66.48653888702393
2020-02-09, 66.13677883148193
2020-02-10, 65.49364948272705
2020-02-11, 65.72141361236572
2020-02-12, 64.92607879638672
2020-02-13, 64.8047456741333
2020-02-14, 64.4537935256958
2020-02-15, 65.00059700012207
2020-02-16, 64.69979572296143
2020-02-17, 63.29109191894531
2020-02-18, 63.23940467834473
2020-02-19, 62.13304805755615
2020-02-20, 61.357662200927734
2020-02-21, 61.55887413024902
2020-02-22, 61.59961128234863
2020-02-23, 62.206122398376465
2020-02-24, 62.06620788574219
2020-02-25, 62.00037097930908
2020-02-26, 61.58976078033447
2020-02-27, 61.62771511077881
2020-02-28, 61.47603130340576
2020-02-29, 60.81465148925781
2020-03-01, 0.0
2020-03-02, 0.0
2020-03-03, 61.34584999084473
2020-03-04, 62.22507190704346
2020-03-05, 62.00524711608887
2020-03-06, 62.388023376464844
2020-03-07, 63.942527770996094
2020-03-08, 63.73527431488037
2020-03-09, 62.80241012573242
2020-03-10, 61.242576599121094
2020-03-11, 61.66065216064453
2020-03-12, 61.89365005493164
2020-03-13, 61.36636257171631
2020-03-14, 59.5143928527832
2020-03-15, 59.66343307495117
2020-03-16, 0.0
2020-03-17, 59.57587242126465
2020-03-18, 60.23234176635742
2020-03-19, 60.081058502197266
2020-03-20, 61.14246845245361
2020-03-21, 59.45655536651611
2020-03-22, 60.19571590423584
2020-03-23, 60.36244297027588
2020-03-24, 60.239386558532715
2020-03-25, 61.116074562072754
2020-03-26, 61.61845111846924
2020-03-27, 62.2726936340332
2020-03-28, 61.70715618133545
2020-03-29, 61.742183685302734
2020-03-30, 61.63831901550293
2020-03-31, 60.24467658996582
